"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000002745"	8.34288692084736	0.598642938294396	0.200873672851366	2.98019610930973	0.00288063900186396	0.0132909535513914
"ENSG00000002822"	8.37698659656265	0.749057248021073	0.197108417247442	3.80022963240955	0.000144562065382078	0.0011984279873868
"ENSG00000002834"	38.5186198375107	-0.202245222412846	0.146427113020358	-1.38120064133702	0.167217277649088	0.299384925380925
"ENSG00000002919"	20.9322526466287	0.476078765125178	0.129187850871754	3.68516669263108	0.000228553005846494	0.00173915971897089
"ENSG00000003056"	24.5023064155553	0.251508037740212	0.117717584264136	2.13653753865587	0.0326356246178261	0.0884823114638431
"ENSG00000003249"	2.67090859002143	0.394287265945021	0.274314789829179	1.43735329105132	0.150617633667014	0.276480797683411
"ENSG00000003400"	3.49921260181769	-0.340839977474567	0.364910158945136	-0.934038061477516	0.350284259921132	0.504102769322886
"ENSG00000003402"	114.165039408591	-0.791988587263605	0.13393720010912	-5.91313381658242	3.35659258853793e-09	1.47490151453091e-07
"ENSG00000003509"	48.8910909195698	0.342564879197694	0.0950297048200811	3.60481893368257	0.000312370633447242	0.00222033426421399
"ENSG00000003756"	10.5749976496584	0.104001960197234	0.19557427455568	0.53177730268213	0.594880244693482	0.724136898816199
"ENSG00000003987"	32.6373220936089	-0.0251876433337713	0.140430216414454	-0.179360567667535	0.857654591697975	0.913593799935226
"ENSG00000004059"	5.47911500630379	-0.422530995242303	0.218253776310176	-1.93596189896763	0.052872367605864	0.127601924368353
"ENSG00000004139"	32.6731730965291	0.112579183223799	0.130016686430207	0.865882574881891	0.386554559772388	0.540482320631377
"ENSG00000004142"	9.36729409929977	-0.00371826159850693	0.167896626184546	-0.0221461364829329	0.982331383896775	0.989318796384617
"ENSG00000004399"	10.6474232021605	-0.255535216298258	0.209943527979491	-1.21716167560651	0.223542708448374	0.368779619790588
"ENSG00000004455"	6.26210563619406	0.394343594274046	0.225461083536046	1.74905393023625	0.0802816976422372	0.174466442767634
"ENSG00000004468"	2.81555965279848	0.19436189563651	0.319249522105453	0.608808728528993	0.542651227369227	0.6804743472924
"ENSG00000004478"	24.0756567890121	-0.433478193489131	0.148687112528621	-2.91537165607201	0.00355265195014762	0.0156793206502579
"ENSG00000004487"	42.1526486423159	0.471103031905317	0.0930829575668732	5.06110940412335	4.16823936607629e-07	9.10065594926656e-06
"ENSG00000004534"	9.26775024306005	0.352093051952376	0.200265715941375	1.75812944465965	0.0787254867834904	0.171995173237058
"ENSG00000004700"	66.9437392033785	0.0541262112157474	0.0922659892809748	0.58663231855585	0.557450672292949	0.693141672450125
"ENSG00000004838"	11.8019977142173	0.292946205386003	0.164219345817973	1.78387146731613	0.0744445532364304	0.16461418247595
"ENSG00000004897"	6.02718111157426	0.0611645049616206	0.313306082552689	0.195222845542217	0.845218494980158	0.906043717049318
"ENSG00000004939"	85.7380467279138	-0.262062371838278	0.249700908066451	-1.04950508136934	0.293945717785076	0.446163065964416
"ENSG00000004975"	4.32542510142519	0.0574169129877125	0.217457091657878	0.264037896165952	0.79175071767425	0.870087793778124
"ENSG00000005007"	25.6896551766186	0.115182954415016	0.150785211705084	0.763887606168562	0.444934223842613	0.595895568087321
"ENSG00000005020"	9.44227967443349	-0.697826310441717	0.225367632346018	-3.09639100867116	0.00195891861554697	0.00975769802207599
"ENSG00000005022"	5.45324671713465	0.469779070209075	0.248733857178049	1.88868164366058	0.058934499732259	0.138535113658741
"ENSG00000005059"	7.63879002966458	0.487761044776016	0.187231785289141	2.60511880513648	0.0091842407601685	0.0332212565678664
"ENSG00000005075"	11.6467130963013	-0.200733184567039	0.146355607009361	-1.3715442043447	0.170205373477846	0.30361017053181
"ENSG00000005156"	223.741011849806	-0.214696854739445	0.0773758863229966	-2.77472562760985	0.0055248296068356	0.0222533151146594
"ENSG00000005175"	2.69002556001411	0.376635233784883	0.320467693120042	1.17526740408058	0.239887750981335	0.386984302624625
"ENSG00000005187"	8.50524341879663	-0.509204822374158	0.167591818402157	-3.03836325203095	0.00237867035037037	0.0114184322949115
"ENSG00000005206"	4.10275749813164	0.872116032073825	0.271834592462049	3.20825993548111	0.00133540743545701	0.00719661900146133
"ENSG00000005238"	7.10835722672752	-0.386710306969316	0.222265211878417	-1.7398597994762	0.081883639070734	0.17696006303646
"ENSG00000005249"	9.62726606846706	-0.252633855605268	0.251026096052587	-1.00640475065327	0.314220909323448	0.467812071193958
"ENSG00000005302"	7.7277920178648	-0.188549132615191	0.252680337467106	-0.746196298870052	0.455548843583658	0.605368614003805
"ENSG00000005339"	94.2769252468196	-0.125796887106539	0.10044233561236	-1.25242893188019	0.210413609440039	0.353259978862263
"ENSG00000005379"	7.64570865930307	0.220453523093072	0.1821366820125	1.21037410288358	0.226135374502346	0.371487169625857
"ENSG00000005436"	40.5716424738834	0.453491094441989	0.116065473965429	3.90720064243278	9.33716153406623e-05	0.000835650185820098
"ENSG00000005469"	3.78507836579674	0.313097992317549	0.277546772784847	1.12809091302337	0.259281526390923	0.408813178337633
"ENSG00000005471"	1.4050819692166	1.35710308465298	0.412725391896716	3.28815021149122	0.00100848016307555	0.00574395223316942
"ENSG00000005483"	143.145185700643	0.173341898061154	0.0860956629028364	2.01336388171818	0.0440763623978514	0.111419003017256
"ENSG00000005700"	2.32169746555105	0.0449014604367284	0.382048049837838	0.11752830686032	0.906441413849144	0.943250875866626
"ENSG00000005810"	30.5805046760256	0.319201588615153	0.165882956778438	1.92425789131246	0.0543222659065613	0.130130480550112
"ENSG00000005812"	107.595794955316	0.142108937729178	0.0750139017860871	1.89443468937827	0.0581673356257023	0.137099637374385
"ENSG00000005844"	45.1343058000932	0.00949520453152873	0.175361617030385	0.0541464243562689	0.956818505185287	0.975398180885976
"ENSG00000005882"	4.56060790735971	-0.045016893061784	0.271049572244602	-0.166083615956271	0.868091147656377	0.920291898301075
"ENSG00000005889"	6.75105900119254	0.285629743959566	0.230791785236663	1.23760793161104	0.215861472029101	0.359692136641929
"ENSG00000005893"	6.85391711784323	-0.566694257386796	0.264852391465141	-2.13966071535882	0.0323821960252458	0.0879994652357252
"ENSG00000005961"	11.6243040069738	-0.35585422344501	0.297627700074842	-1.19563543096132	0.231838858655066	0.378178201066922
"ENSG00000006007"	3.90669135182138	-0.289230876504967	0.30634059320224	-0.944148059131106	0.345093993354998	0.498345976386086
"ENSG00000006015"	3.39371030433629	0.634213119774646	0.292735820705022	2.16650329381356	0.0302727484329476	0.0835465868841556
"ENSG00000006016"	59.0275186046163	0.0110392943561858	0.102149923852826	0.108069530938573	0.913940537359413	0.948159111985218
"ENSG00000006025"	1.7602011243913	0.228801950747275	0.356280704748748	0.642195739757022	0.520746098805316	0.661873540513474
"ENSG00000006062"	21.172982417759	0.809617392153168	0.132908233313823	6.09155183216904	1.11821367705605e-09	5.76250040856423e-08
"ENSG00000006118"	73.0114189002988	-0.552314465076839	0.0857298960293534	-6.4424954497522	1.17524889078642e-10	8.31993116270369e-09
"ENSG00000006125"	16.8844701747206	0.243485693289197	0.169070341964143	1.44014432372081	0.149826571254433	0.275281039359469
"ENSG00000006194"	45.0722080079804	0.293962197197124	0.0923510441772949	3.18309554392019	0.00145709524548897	0.00771594410880955
"ENSG00000006453"	49.1223709077238	-0.68657713152095	0.13493805656745	-5.08809115075521	3.61685531750098e-07	8.11159375766579e-06
"ENSG00000006459"	13.3463667381602	-0.102779967374864	0.197202150584616	-0.521190905221711	0.602233789141349	0.729477274662486
"ENSG00000006530"	54.5324156767049	0.723457988220897	0.133725460786998	5.41002426885065	6.30162087249011e-08	1.77725995512463e-06
"ENSG00000006534"	6.61687230312092	-0.0521023204248618	0.198861148682971	-0.262003517378473	0.79331873041739	0.871059740267943
"ENSG00000006576"	3.45114343834615	0.188130407340387	0.276919086942906	0.679369592819633	0.496903711333848	0.643033227177149
"ENSG00000006607"	15.9140247240412	0.425008668051984	0.12611721329281	3.36994972339921	0.000751818995468557	0.0045306306360631
"ENSG00000006634"	17.4950042841319	-0.0982342150481805	0.121565877343212	-0.808073920042875	0.419048029974792	0.570953001171676
"ENSG00000006652"	7.35242796005083	-0.174799637123921	0.211435729486136	-0.826727051046418	0.408391785312638	0.561438569510322
"ENSG00000006712"	19.0145771106627	-0.0771154126148118	0.116753560529057	-0.660497309592709	0.50893474442927	0.652488093407772
"ENSG00000006715"	3.49373550019942	0.237676209120298	0.304055937711655	0.781685800675575	0.434399248505216	0.586267501087773
"ENSG00000006740"	14.6410121587576	0.167084689818807	0.160133531469292	1.04340851216941	0.296759132840216	0.449390840247192
"ENSG00000006744"	4.42481250462236	0.433365621518788	0.238592615339782	1.81634130168542	0.0693180333533326	0.156260996062024
"ENSG00000006831"	4.0499841963163	0.357112397705513	0.267747361408994	1.33376626319021	0.182280470718804	0.318604427066904
"ENSG00000007047"	6.02404725524128	-0.044838618578365	0.226105962182138	-0.198307988633424	0.842804101784945	0.904287703744745
"ENSG00000007080"	10.220401182516	0.136003484869165	0.166258581745261	0.818023848402289	0.413343569797054	0.565859636472831
"ENSG00000007168"	10.5946173626824	-0.0103404185756885	0.195529743835464	-0.0528841207115265	0.957824236527051	0.976068507698994
"ENSG00000007202"	15.3347524254902	0.597481216426044	0.178875604389594	3.34020515801987	0.000837165210449718	0.0049471099303852
"ENSG00000007237"	20.2790529367135	-0.880974909882385	0.198852703670082	-4.43028881992983	9.41069645909354e-06	0.000126663332126063
"ENSG00000007264"	4.96108467773561	1.27608806824339	0.301109338598614	4.23795580098047	2.25564159739939e-05	0.000260224924039072
"ENSG00000007312"	12.5793440781162	0.69655824059578	0.219914064223808	3.16741106601936	0.00153802744787196	0.00806529395316922
"ENSG00000007341"	68.7879230568195	-0.458521681582147	0.0928626256207058	-4.93763425831791	7.90759656831437e-07	1.55239189212973e-05
"ENSG00000007372"	12.8356199861876	0.608032699263694	0.166138798883709	3.65978749906151	0.000252424491898321	0.00188790972200864
"ENSG00000007376"	2.60596560486951	0.555336261614986	0.313689411471394	1.77033792441422	0.0766708639565836	0.168447570545366
"ENSG00000007392"	4.14165378551338	0.697442572935613	0.275692207855393	2.52978703446503	0.0114131778068	0.0393164200830465
"ENSG00000007402"	23.2361449402833	0.831732598888701	0.143264298889656	5.805581748802	6.41428989833469e-09	2.49055682839217e-07
"ENSG00000007516"	34.2536470189417	0.125488319293641	0.0908670685357135	1.38100987867041	0.167275923266702	0.299451675150621
"ENSG00000007520"	10.7348951166103	0.275187703497733	0.199164775435256	1.3817087027379	0.167061161159013	0.29914362493177
"ENSG00000007545"	3.66748490787592	0.264144663835762	0.259342659388434	1.01851606079251	0.308432772183741	0.461620911412165
"ENSG00000007923"	12.7353547301564	-0.170400453846564	0.154779041478492	-1.10092718121815	0.270928350994712	0.421237594841
"ENSG00000007944"	6.34626115684579	0.285592035649796	0.220043942852061	1.29788637645802	0.194326382168582	0.334012617885593
"ENSG00000007952"	1.86259631335597	0.622024463522127	0.357125193909567	1.74175463991387	0.0815513869849764	0.176432441946043
"ENSG00000007968"	12.2132100609775	-0.0430173659575314	0.25259849991691	-0.170299372211955	0.86477470495205	0.918377958835935
"ENSG00000008018"	2.22840922410036	-0.174321186754936	0.407381127066595	-0.427906879266008	0.66871891843909	0.781536224518861
"ENSG00000008056"	16.331929708086	-0.250013666687605	0.107229634143833	-2.33157250496861	0.01972319166495	0.0604680615852154
"ENSG00000008083"	50.0108886864364	-0.182673952129061	0.0924344423914034	-1.97625416893357	0.0481259975490289	0.119226247374468
"ENSG00000008130"	42.1406601402923	-0.22190184448496	0.140700393698001	-1.57712312419857	0.11476719736183	0.227248453937105
"ENSG00000008226"	205.115935058864	-0.461762830554968	0.0654456911126516	-7.05566436390956	1.71777999902672e-12	2.38397249963935e-10
"ENSG00000008256"	6.87254220163599	-0.0135737497744705	0.180239755707557	-0.0753094106302177	0.939968534147261	0.965736197547618
"ENSG00000008277"	22.238102965037	0.088488058140014	0.147968924374891	0.598017850801041	0.549828022232022	0.686709381415509
"ENSG00000008283"	3.17693764831056	-0.526534872845189	0.248091644810246	-2.12234020717591	0.0338091793762573	0.0908731097443909
"ENSG00000008294"	10.5501938235433	-0.0979477390755428	0.188952691183915	-0.518371759946021	0.604198914097278	0.731036355537467
"ENSG00000008323"	114.97775859541	-0.566210197391137	0.14170161941187	-3.99579200111601	6.44783276532687e-05	0.000613989618692845
"ENSG00000008324"	11.9144570022675	0.349400739291933	0.160728605518327	2.17385535179108	0.0297160000477954	0.0824810242910788
"ENSG00000008382"	17.9654106126832	-0.0197541459776574	0.122375079178038	-0.161422947468888	0.871760294208767	0.921675612971411
"ENSG00000008438"	6.2584149992281	-0.862231424980192	0.24391787885616	-3.53492506996035	0.000407890805020862	0.00275272287625297
"ENSG00000008441"	46.3304679898493	-0.368703177583931	0.123607875430932	-2.98284535915311	0.00285582247564223	0.0132025275861072
"ENSG00000008513"	18.8699375667271	0.227180497307051	0.147551235654863	1.53967194038584	0.123640339821072	0.239704929913136
"ENSG00000008516"	143.546950708305	0.0390304416404647	0.0826712311589651	0.472116370995065	0.636843727819862	0.75681547544307
"ENSG00000008517"	16.2946601044934	0.378249439834861	0.16916669920373	2.23595684975404	0.0253545978216267	0.0728905814874078
"ENSG00000008710"	15.612131022197	0.692714043559442	0.143438173796391	4.82935626706139	1.36975144724713e-06	2.5229705697849e-05
"ENSG00000008838"	3.46806801523417	0.435269844152756	0.301300292788965	1.4446379727139	0.148559600891854	0.273526852187195
"ENSG00000008853"	88.5400046825848	0.254551810674815	0.0763461081613415	3.33418188307481	0.000855506963990437	0.00502794176698279
"ENSG00000008869"	3.24035436267947	0.739890198368715	0.340985879343021	2.1698558303771	0.0300177693293098	0.083104695376049
"ENSG00000008952"	34.5507044945612	-0.065508978444641	0.158332322230635	-0.413743558622335	0.67906192303058	0.788666084606814
"ENSG00000008988"	33.1534358345725	0.603649224080642	0.179566507314312	3.36170276466991	0.000774634596032872	0.00464813918347293
"ENSG00000009307"	27.2234740632606	-0.00598140606837548	0.198261778818283	-0.0301692343528187	0.975932084787362	0.986275416904431
"ENSG00000009335"	4.22937669036476	0.204529675549967	0.271526348484077	0.753259036155604	0.451294269567343	0.601825875418652
"ENSG00000009413"	40.2050842387559	0.541428980508647	0.150639255861176	3.59420907527325	0.000325378484199432	0.00229187447890625
"ENSG00000009694"	50.7252156739737	0.899025254318025	0.174462849680574	5.15310426239201	2.5620942022137e-07	6.05613396836922e-06
"ENSG00000009724"	55.1316807592855	0.380189961210382	0.103682281443018	3.66687495605821	0.000245532785748418	0.00184439070623557
"ENSG00000009790"	32.5350569094464	0.213457045759702	0.132418690500511	1.61198577748266	0.106965034684477	0.215886089441658
"ENSG00000009954"	12.1446214605469	0.527897862655438	0.191573706834825	2.75558619905283	0.00585870647947049	0.0232836656429651
"ENSG00000010017"	30.909444952485	0.0282258230073083	0.112567160338731	0.250746513657914	0.802010096494725	0.876756786972903
"ENSG00000010072"	113.173457500281	-0.233543760504206	0.0731028986575397	-3.19472640337113	0.001399634566393	0.00747378198747835
"ENSG00000010244"	9.40641369756594	-0.0759997167418004	0.219696458388323	-0.345930550266166	0.729394908651495	0.826042533293044
"ENSG00000010256"	4.4971758319407	0.391170926587369	0.280344934399422	1.39532011671752	0.162919328414541	0.293527021386456
"ENSG00000010270"	6.81064119229362	0.338731377642489	0.226776708549046	1.49367798752239	0.135259804673989	0.255654892410369
"ENSG00000010292"	17.7684375865188	0.259354066773039	0.145022274614423	1.78837400987258	0.0737156865761773	0.163389117447545
"ENSG00000010295"	6.48423295751959	0.042138351931009	0.190749616120825	0.22090923582419	0.825163105924448	0.89239343073397
"ENSG00000010322"	10.2151459233291	0.270629616146669	0.18287670416168	1.47984740531745	0.138913974300995	0.260848197494177
"ENSG00000010327"	21.0188388676098	-0.578059686505275	0.176322754112265	-3.27841797512546	0.00104390697796092	0.00591400596869566
"ENSG00000010361"	159.574340477191	-0.225507609164956	0.110542607636222	-2.04000623820151	0.0413497044101283	0.106270408272235
"ENSG00000010404"	5.42008310531068	0.247932751652494	0.247197351378508	1.0029749520773	0.315872946763798	0.469123871030744
"ENSG00000010610"	16.1226761495701	0.648533282617981	0.243104192982128	2.6677173876045	0.00763684665624191	0.0286985736140865
"ENSG00000010671"	4.89303014903202	-0.216182235832922	0.25896573107822	-0.834790900451705	0.403835450158173	0.557032228386845
"ENSG00000010704"	24.1894870872647	-1.28066278381328	0.243919663460695	-5.2503466331637	1.5181325761424e-07	3.8973744175436e-06
"ENSG00000010803"	7.75090558690394	0.530023111778505	0.185158477806243	2.86253763834213	0.00420263341886905	0.0178672467795837
"ENSG00000010810"	20.8283189913087	0.470328290845933	0.156077949007971	3.01341921671403	0.00258321805113949	0.012232759264467
"ENSG00000010818"	15.6249212293089	-0.0569175826684972	0.19598455250788	-0.290418718925354	0.771495924879623	0.856152195316102
"ENSG00000011007"	27.9999861876638	0.330015773104962	0.111817805477565	2.95137050575704	0.00316367171786755	0.0142912839604264
"ENSG00000011009"	4.5905826867191	0.144151077306887	0.244371065819573	0.589886027723588	0.555267062098724	0.691100906538609
"ENSG00000011114"	3.46826743538768	0.425689156784125	0.255280709944702	1.66753358244866	0.0954083525063286	0.198388796481413
"ENSG00000011132"	3.62042674361347	0.379937262261515	0.244086610044538	1.55656740938058	0.119573226563987	0.234092452879977
"ENSG00000011198"	2.97700350241858	-0.351269596234022	0.249942831962973	-1.40539976071832	0.159902437866194	0.28935611561715
"ENSG00000011243"	16.2145963168678	0.318915901258985	0.134877608265477	2.36448366307971	0.0180552236557438	0.0564155305355686
"ENSG00000011258"	5.12372764697295	0.20732906079513	0.212996490259385	0.973391911494159	0.330358557393522	0.483566823202276
"ENSG00000011260"	13.6625873486635	0.419923051789376	0.154966819810854	2.70976104628021	0.00673316971554289	0.0259539851716552
"ENSG00000011275"	6.69819123970015	0.448095617892294	0.238023434228324	1.88256933333068	0.0597587555890838	0.139956303607717
"ENSG00000011295"	71.4200638335715	0.151371012054739	0.109940883865911	1.3768400501433	0.168561705385636	0.301291688904675
"ENSG00000011304"	23.7517037524046	0.299607288110318	0.154582291540876	1.9381734163974	0.0526020688550753	0.127196889554537
"ENSG00000011376"	2.21430130090991	0.765620145091101	0.335535261221391	2.28178744106997	0.0225018926126024	0.0666595452914961
"ENSG00000011405"	3.62858687435096	-0.285536751156468	0.268236604294415	-1.06449584652162	0.287104134975603	0.43918938822045
"ENSG00000011422"	5.9265337253655	-0.871194972951484	0.277618479591193	-3.13810152059892	0.00170045970009367	0.00868786840959184
"ENSG00000011451"	8.25487596865343	-0.0579509108391381	0.174868054261573	-0.331397927905422	0.740343929846993	0.834062117397951
"ENSG00000011454"	9.99389714225507	0.563007346525253	0.173682490368164	3.24158955420212	0.00118865081001687	0.00653619159522801
"ENSG00000011478"	1.89134879466412	0.232889179977124	0.300446772917166	0.775142890422498	0.438255229920588	0.589371923419062
"ENSG00000011485"	3.701612834896	0.36525909446627	0.293918599348726	1.24272194844294	0.213970313040526	0.357305441730886
"ENSG00000011523"	204.986573490998	-0.554569477085518	0.123026560716611	-4.5077215347258	6.55274980267148e-06	9.20339619078619e-05
"ENSG00000011590"	16.0230368319153	0.218846066107981	0.144601944277691	1.5134379222987	0.130168458415756	0.248795166012225
"ENSG00000011600"	32.1800310762507	-0.422558140939638	0.182380169740507	-2.31690836531658	0.0205087239841026	0.0622635443112772
"ENSG00000012061"	27.3706439876003	0.373091833527091	0.118414934733526	3.15071603397556	0.0016287075674667	0.0084148890428237
"ENSG00000012124"	10.8716967706798	0.693468701328207	0.222664114364007	3.11441609398512	0.00184309369530726	0.00929638154988195
"ENSG00000012211"	7.65082691999373	-0.772288753132613	0.209797066010114	-3.681122752667	0.000232209169515367	0.00176129649842906
"ENSG00000012232"	5.21121480670222	0.26253856060842	0.23719914510593	1.10682760045857	0.268368472681492	0.419039866500666
"ENSG00000012660"	7.15517171127839	0.0271275053471913	0.224548796346478	0.120808954617301	0.903842357299157	0.941454880156222
"ENSG00000012779"	34.6984950747605	-0.6177777144631	0.178994897108272	-3.45137053873336	0.000557747262940866	0.0035423395489996
"ENSG00000012817"	2.74325550669726	0.225177065324963	0.64610112132597	0.348516753635779	0.727452133988663	0.824708554037455
"ENSG00000012822"	11.5350433879104	0.142444177431768	0.182689187717515	0.779707760549157	0.43556290985622	0.587073696319462
"ENSG00000012963"	2.64203957410567	0.19908045192811	0.281311864021098	0.707685943573214	0.47914030836644	0.626327492527501
"ENSG00000012983"	4.81190290627225	0.321782104402504	0.265859075591388	1.21034839110427	0.226145236321985	0.371487169625857
"ENSG00000013016"	2.73991084687503	0.278925235409537	0.31923186734464	0.873738695731187	0.382260572631886	0.536243639569771
"ENSG00000013275"	10.397656718525	0.325892044652234	0.156189204744584	2.08652092944045	0.0369314613713247	0.0971964502519449
"ENSG00000013288"	20.0844821568646	0.315801896346333	0.132672871399732	2.38030497881402	0.0172983147444577	0.0546597109497437
"ENSG00000013306"	97.4692673183006	0.242631225468118	0.239563936651485	1.01280363338283	0.311153964883188	0.464477649176533
"ENSG00000013364"	44.1582259031483	-0.458855751812959	0.142847982958221	-3.21219622643998	0.00131724370693777	0.00711514645092361
"ENSG00000013374"	13.8143203917184	0.0902862941684567	0.184352822719739	0.489747283694777	0.624312738215607	0.746926566368057
"ENSG00000013375"	78.863434403335	0.312238201640244	0.0930860864978018	3.35429507660758	0.000795674639091993	0.00474702635042313
"ENSG00000013441"	9.34813254574554	0.0573693971759479	0.201580005338595	0.284598648956201	0.77595164644271	0.858785173958742
"ENSG00000013561"	2.56743316732797	0.58526453204681	0.342283931830516	1.70988024157852	0.0872880208354555	0.185858258778372
"ENSG00000013563"	34.5280385687194	0.144056404549737	0.0901943165995209	1.5971782921686	0.110225970119231	0.220665778744731
"ENSG00000013725"	18.589656809913	0.779943097619115	0.202841396718175	3.84508838056739	0.000120508996219868	0.00103630343559134
"ENSG00000013810"	20.2030960496171	0.224307105859447	0.149400649288503	1.50137972577545	0.133257374698639	0.252589845872173
"ENSG00000014123"	3.12115939517553	0.547014389664725	0.275497199937728	1.985553355128	0.0470829401408854	0.116959311487433
"ENSG00000014138"	17.4048935770681	-0.544317070147067	0.172469320094003	-3.1560225891213	0.00159936473554578	0.00830307240672043
"ENSG00000014164"	15.5933403864665	0.096965704977002	0.137828944761518	0.70352207328279	0.481730455743145	0.628599497128251
"ENSG00000014216"	80.4490884440315	-0.0631655177238516	0.119896582211183	-0.526833347197449	0.598309323196066	0.726355602220618
"ENSG00000014641"	2.37683483372714	0.533080076200225	0.357269656915967	1.49209446109108	0.135674383734692	0.256265710390672
"ENSG00000014824"	2.32739196113075	0.941437709832078	0.302313123667869	3.11411459221457	0.0018449781910136	0.00930253931778332
"ENSG00000014919"	23.9840614846206	-0.707733528111397	0.140905805258155	-5.02274215611451	5.09389103773109e-07	1.07531732945597e-05
"ENSG00000015133"	28.7259454270073	0.683213166149619	0.177970782064566	3.83890635431246	0.000123583550816143	0.00105819830897366
"ENSG00000015171"	7.01539550458097	0.691660490139303	0.216539227486384	3.19415792772603	0.00140239375559289	0.00748281434036756
"ENSG00000015285"	49.2636396645058	-0.184055650520173	0.110634028110772	-1.66364412164301	0.0961835691033065	0.199538509120202
"ENSG00000015475"	27.1066545098273	-0.144900307957417	0.110815174934223	-1.3075854281097	0.191013962045902	0.330263069692537
"ENSG00000015532"	24.431196560984	0.552500785658203	0.13450868977909	4.10754715227398	3.99883159566924e-05	0.000415813223119405
"ENSG00000015676"	4.6135753714314	0.417906075193573	0.258242113023612	1.61827236580643	0.105603913359088	0.213785391905595
"ENSG00000016864"	30.5493495504739	0.367909839480887	0.111894975336539	3.28799249809341	0.00100904528232361	0.00574483660533308
"ENSG00000017260"	22.3419770119893	0.389431466298796	0.108803918049982	3.57920443747163	0.000344641787116607	0.00240460125933971
"ENSG00000017483"	3.73774348264303	0.189211290331352	0.354435717042481	0.533838101617377	0.593453550183384	0.723028110640634
"ENSG00000017797"	19.9708902680051	0.00349265625746499	0.14243983324498	0.0245202214710405	0.98043765416201	0.988405825545807
"ENSG00000018189"	6.71353952404178	0.353499048921014	0.185550142540176	1.90514027142002	0.0567618397690517	0.134712776244212
"ENSG00000018280"	28.9777227631945	-0.521498563323484	0.17670332087921	-2.95126634139472	0.00316473891796843	0.0142912839604264
"ENSG00000018510"	3.65811447221241	0.311170969265759	0.247890001370627	1.25527842004615	0.20937770623523	0.351888254273206
"ENSG00000019102"	85.0701514537576	-0.105888890252188	0.161300700985199	-0.656468878346068	0.511522485452161	0.654675920250451
"ENSG00000019169"	2.50488446603828	-3.44245054637108	0.462056982370086	-7.45027275361859	9.31474550197996e-14	2.34124881099268e-11
"ENSG00000019582"	305.168372108777	0.512833130549733	0.144138049817732	3.55793027030843	0.000373788503201594	0.00256079836235422
"ENSG00000019995"	51.1379572039395	-0.454108422809579	0.0962395666726313	-4.71852106685263	2.37565370587625e-06	3.95951700300445e-05
"ENSG00000020129"	6.85236570106592	0.555106380409672	0.18341937356374	3.02643264789456	0.0024745794383431	0.0118100714971928
"ENSG00000020181"	45.2050508813483	0.159218729265269	0.0882100450892527	1.80499544132608	0.0710753953938794	0.159071342365641
"ENSG00000020256"	1.95410761956908	0.354834158637875	0.31466568308769	1.12765445267507	0.259465880384273	0.409036570195408
"ENSG00000020577"	6.13292124891051	-0.608654384221684	0.243171147390205	-2.50298767248486	0.0123149833444857	0.0417992790808484
"ENSG00000020633"	21.3456086957247	0.725783199867471	0.160244722583057	4.52921748790378	5.92025352864882e-06	8.46777486847658e-05
"ENSG00000020922"	1.93756249163516	-0.00598716361015007	0.3524511984911	-0.0169872130830653	0.986446816783063	0.991650464644933
